year,vessel_class,registry_type,length_bin,emissions_co2_mt,distance_travelled_nm,vessel_hours,n_unique_vessels
2024,tug,no_registry,25-50m,7924151.29,74383280.3,84946432.3,22751
2024,tug,no_registry,50-75m,1271738.47,13108679.1,11346184.7,3448
2024,tug,no_registry,75-100m,259310.961,2221174.85,1617106.89,328
2024,tug,other_registry,0-25m,380189.095,4469350.73,3943324.01,692
2024,tug,other_registry,100-125m,12179.4058,88902.3172,93334.6078,12
2024,tug,other_registry,125-150m,15609.974,83362.9814,41152.0028,5
2024,tug,other_registry,150-175m,3536.21231,19155.4431,15824.7228,3
2024,tug,other_registry,175-200m,3091.58054,20560.1847,15317.5075,2
2024,tug,other_registry,225m+,1513.69058,5336.57067,8783.94056,1
2024,tug,other_registry,25-50m,1527977.02,13086660.3,12920927.5,1955
2024,tug,other_registry,50-75m,276869.997,2751037.14,2028957.24,294
2024,tug,other_registry,75-100m,136008.702,937621.052,588915.89,84
2024,tuna_purse_seines,imo,0-25m,166.384391,4876.12639,584.025278,1
2024,tuna_purse_seines,imo,100-125m,27244.4814,186993.78,34001.9353,7
2024,tuna_purse_seines,imo,200-225m,2028.41678,10836.4179,3392.03528,1
2024,tuna_purse_seines,imo,25-50m,61709.8625,518995.756,179465.334,61
2024,tuna_purse_seines,imo,50-75m,537303.114,3131453.67,1013845.6,245
2024,tuna_purse_seines,imo,75-100m,214879.738,1188441.99,307937.191,103
2024,tuna_purse_seines,no_registry,25-50m,109543.284,631724.687,223172.968,40
2024,tuna_purse_seines,no_registry,50-75m,41409.8128,211105.7,73187.4925,19
2024,tuna_purse_seines,no_registry,75-100m,3726.83065,27764.7031,5585.31833,3
2024,tuna_purse_seines,other_registry,100-125m,11072.9968,59450.201,11082.3153,4
2024,tuna_purse_seines,other_registry,150-175m,514.794607,4383.02222,656.081389,1
2024,tuna_purse_seines,other_registry,25-50m,39508.13,367322.337,126510.953,33
2024,tuna_purse_seines,other_registry,50-75m,232511.213,1430083.08,434952.363,111
2024,tuna_purse_seines,other_registry,75-100m,104395.079,641220.602,150859.31,42
2024,well_boat,imo,25-50m,39114.3106,523937.041,175035.593,22
2024,well_boat,imo,50-75m,61130.072,747549.65,225529.028,27
2024,well_boat,imo,75-100m,35960.2102,252495.284,121786.31,16
2024,well_boat,other_registry,25-50m,17353.4793,247163.528,76254,9
2024,well_boat,other_registry,50-75m,26767.8033,287360.503,113953.438,13
2024,well_boat,other_registry,75-100m,25723.9841,160589.214,96467.1819,11
2025,bunker,imo,0-25m,7624.54727,10668.523,12080.9167,2
2025,bunker,imo,100-125m,70803.5544,698274.668,111043.164,14
2025,bunker,imo,125-150m,16407.0329,107402.796,17522.0711,2
2025,bunker,imo,175-200m,11873.3902,42590.7334,8760.03083,1
2025,bunker,imo,25-50m,63408.6748,105879.519,109208.159,19
2025,bunker,imo,50-75m,23956.5952,21719.321,38927.8778,7
2025,bunker,imo,75-100m,8333.05979,100009.832,16990.9242,2
2025,bunker,no_registry,0-25m,911093.979,664560.636,1611547.27,570
2025,bunker,no_registry,100-125m,266218.502,55989.0036,172409.479,32
2025,bunker,no_registry,125-150m,31652.9653,13469.5695,20740.4947,4
2025,bunker,no_registry,150-175m,26509.9647,2772.12601,8371.43972,1
2025,bunker,no_registry,25-50m,7110774.91,3097555.69,10641239.8,2765
2025,bunker,no_registry,50-75m,903829.268,397790.849,1088609.92,302
2025,bunker,no_registry,75-100m,402521.993,47880.4933,382842.703,83
2025,bunker,other_registry,0-25m,844.877716,1759.84668,1460.32972,1
2025,bunker,other_registry,100-125m,37929.0294,424954.79,68762.9697,10
2025,bunker,other_registry,125-150m,6813.18519,55218.5475,8760.03417,1
2025,bunker,other_registry,175-200m,12424.0845,53290.8208,8707.54306,1
2025,bunker,other_registry,25-50m,49728.7032,62023.6103,78617.5036,15
2025,bunker,other_registry,50-75m,8469.86399,5531.80833,12885.8567,2
2025,cargo.bulk_carrier,imo,0-25m,9303.69068,92551.393,17086.9067,2
2025,cargo.bulk_carrier,imo,100-125m,463481.17,3819590.44,961096.573,135
2025,cargo.bulk_carrier,imo,125-150m,694673.954,4899465,984173.406,142
2025,cargo.bulk_carrier,imo,150-175m,1691520.69,10517550.8,2050419.66,295
2025,cargo.bulk_carrier,imo,175-200m,13346854.4,68673808.5,12494848.8,1692
2025,cargo.bulk_carrier,imo,200-225m,5947632.56,25311736.9,4215767.85,581
2025,cargo.bulk_carrier,imo,225m+,27350445.4,87277830.5,12047575.7,1526
2025,cargo.bulk_carrier,imo,25-50m,25321.2775,269881.226,58012.1544,9
2025,cargo.bulk_carrier,imo,50-75m,65403.9305,746723.17,148180.332,21
2025,cargo.bulk_carrier,imo,75-100m,195091.622,2063314.82,549792.298,75
2025,cargo.bulk_carrier,no_registry,0-25m,1094.80084,5569.91626,5884.98972,5
2025,cargo.bulk_carrier,no_registry,100-125m,1343494.98,11198513.7,3164124.81,541
2025,cargo.bulk_carrier,no_registry,125-150m,1828713.82,12976137.8,2925337.35,458
2025,cargo.bulk_carrier,no_registry,150-175m,5523484.12,32632635.4,6715065.36,1054
2025,cargo.bulk_carrier,no_registry,175-200m,18533507.3,91959176.5,16753088.2,2305
2025,cargo.bulk_carrier,no_registry,200-225m,16722626.4,67673975.7,11590214.2,1609
2025,cargo.bulk_carrier,no_registry,225m+,36616291.3,118145726,16042368.2,2102
2025,cargo.bulk_carrier,no_registry,25-50m,244138.015,1127926.34,1321743.98,794
2025,cargo.bulk_carrier,no_registry,50-75m,552214.281,3315710.88,2710023.91,1090
2025,cargo.bulk_carrier,no_registry,75-100m,516344.079,4411733.54,1866324.15,478
2025,cargo.bulk_carrier,other_registry,0-25m,136.102627,2557.06785,873.555278,1
2025,cargo.bulk_carrier,other_registry,100-125m,229818.108,2060596.3,424313.245,62
2025,cargo.bulk_carrier,other_registry,125-150m,365084.613,2700744.36,510118.704,70
2025,cargo.bulk_carrier,other_registry,150-175m,918014.804,5630017.48,1156621.18,170
2025,cargo.bulk_carrier,other_registry,175-200m,6517190.18,33311462.4,6169179.05,834
2025,cargo.bulk_carrier,other_registry,200-225m,2962678.95,12674589.5,2119161.21,282
2025,cargo.bulk_carrier,other_registry,225m+,13022171.8,42212872.9,5748699.02,742
2025,cargo.bulk_carrier,other_registry,25-50m,15760.5448,176643.934,26213.7817,5
2025,cargo.bulk_carrier,other_registry,50-75m,33170.0061,590549.382,123166.096,17
2025,cargo.bulk_carrier,other_registry,75-100m,91955.924,1121059.48,247059.044,33
2025,cargo.container,imo,0-25m,688.350422,13383.7978,4673.54528,1
2025,cargo.container,imo,100-125m,425973.612,2641468.95,515353.806,76
2025,cargo.container,imo,125-150m,2341445.92,12311356.5,1717320.08,242
2025,cargo.container,imo,150-175m,3023031.93,11882123,1639861.57,227
2025,cargo.container,imo,175-200m,4110017.12,13976851.2,1824697.12,260
2025,cargo.container,imo,200-225m,4543243.05,12518230.1,1521109.65,208
2025,cargo.container,imo,225m+,47100541.1,80658578.4,7907958.17,1032
2025,cargo.container,imo,50-75m,44089.3143,389685.366,73592.4489,11
2025,cargo.container,imo,75-100m,158865.67,1194515.71,235730.336,40
2025,cargo.container,no_registry,0-25m,518.195031,2016.85889,763.844444,2
2025,cargo.container,no_registry,100-125m,775433.688,4416771.97,989858.131,174
2025,cargo.container,no_registry,125-150m,1702751.82,7831264.45,1234927.71,205
2025,cargo.container,no_registry,150-175m,3988367.96,14699920.7,2155907.74,317
2025,cargo.container,no_registry,175-200m,6076222.21,20498752.9,2734595.16,379
2025,cargo.container,no_registry,200-225m,12592433.3,35123683.7,3991843.02,554
2025,cargo.container,no_registry,225m+,65882135,121039022,11887328.9,1591
2025,cargo.container,no_registry,25-50m,421869.503,1392599.12,709232.48,164
2025,cargo.container,no_registry,50-75m,1024489.17,3925278.75,1770530.02,450
2025,cargo.container,no_registry,75-100m,895842.635,4705990.08,1432024.03,237
2025,cargo.container,other_registry,100-125m,213081.591,1347257.73,263185.284,38
2025,cargo.container,other_registry,125-150m,1014394.07,5374999.69,772456.979,105
2025,cargo.container,other_registry,150-175m,1537506.59,6117704.69,849179.572,122
2025,cargo.container,other_registry,175-200m,1994670.04,6655478.05,905053.003,123
2025,cargo.container,other_registry,200-225m,2288048.02,6144874.82,719120.761,98
2025,cargo.container,other_registry,225m+,24636790.2,42611732.1,4143325.38,541
2025,cargo.container,other_registry,25-50m,33270.5657,101940.034,8760.01194,1
2025,cargo.container,other_registry,50-75m,4366.81943,39647.1934,6409.72611,3
2025,cargo.container,other_registry,75-100m,85203.6826,519179.26,115041.798,19
2025,cargo.general,imo,0-25m,9899.77351,216610.186,114517.95,33
2025,cargo.general,imo,100-125m,3817253.29,28018588,7314408.1,1183
2025,cargo.general,imo,125-150m,4850845.42,25332895.8,5302448.69,824
2025,cargo.general,imo,150-175m,2632791.31,11158719.9,2241217.77,321
2025,cargo.general,imo,175-200m,2267373.14,9393816.66,1641481.13,224
2025,cargo.general,imo,200-225m,382572.912,1545638.57,261714.026,42
2025,cargo.general,imo,225m+,245038.981,631153.42,134968.778,21
2025,cargo.general,imo,25-50m,124548.73,1908277.24,1100181.82,200
2025,cargo.general,imo,50-75m,549542.049,8672193.71,3428494.45,609
2025,cargo.general,imo,75-100m,2366236.97,31566135.4,9816117.02,1528
2025,cargo.general,no_registry,0-25m,80157.6491,240643.984,305938.521,239
2025,cargo.general,no_registry,100-125m,8633928.6,48978183.3,15908110.5,3851
2025,cargo.general,no_registry,125-150m,5660797.24,25950590.9,6046177.32,995
2025,cargo.general,no_registry,150-175m,3533737.1,14896313.3,3159726.82,530
2025,cargo.general,no_registry,175-200m,2211161.7,9009260.61,1476089.67,230
2025,cargo.general,no_registry,200-225m,1285344.61,4676094.05,641394.439,93
2025,cargo.general,no_registry,225m+,433267.761,1288125.29,196567.745,35
2025,cargo.general,no_registry,25-50m,10895219.7,32867307.8,27410584.4,12256
2025,cargo.general,no_registry,50-75m,20744242.3,93070334.7,58353204.1,20590
2025,cargo.general,no_registry,75-100m,10618374.8,80150525.3,34166988.8,9240
2025,cargo.general,other_registry,0-25m,6870.68037,239764.133,115089.549,24
2025,cargo.general,other_registry,100-125m,1897607.35,13528062.7,3681320.1,587
2025,cargo.general,other_registry,125-150m,2453115.17,12892845.3,2734286.16,413
2025,cargo.general,other_registry,150-175m,1073756.08,4661530,912948.037,131
2025,cargo.general,other_registry,175-200m,1103672.78,4675727.54,802574.2,114
2025,cargo.general,other_registry,200-225m,205179.034,785771.589,128180.858,17
2025,cargo.general,other_registry,225m+,141105.637,398181.666,95491.1903,13
2025,cargo.general,other_registry,25-50m,57782.7547,947414.973,524033.805,102
2025,cargo.general,other_registry,50-75m,227000.094,3382548.84,1507974.5,261
2025,cargo.general,other_registry,75-100m,1109238.35,16098761.2,4996674.25,775
2025,cargo.refrigerated,imo,100-125m,190966.013,644263.117,133582.037,16
2025,cargo.refrigerated,imo,125-150m,337046.574,871956.968,121038.303,20
2025,cargo.refrigerated,imo,150-175m,301078.566,709064.751,77473.1944,13
2025,cargo.refrigerated,imo,175-200m,96064.6741,225543.957,26010.5997,3
2025,cargo.refrigerated,imo,200-225m,68902.306,119552.309,14187.1078,2
2025,cargo.refrigerated,imo,225m+,36892.0331,100480.094,22589.7328,3
2025,cargo.refrigerated,imo,50-75m,14899.1113,71204.0337,21941.9686,3
2025,cargo.refrigerated,imo,75-100m,35121.7337,135649.74,36840.3372,6
2025,cargo.refrigerated,no_registry,100-125m,17548.6435,64071.7477,7943.165,2
2025,cargo.refrigerated,no_registry,125-150m,35800.371400000004,64820.5758,13784.4786,2
2025,cargo.refrigerated,no_registry,150-175m,61929.8283,156189.926,15841.6986,2
2025,cargo.refrigerated,no_registry,175-200m,32067.8564,52261.4095,8640.06667,1
2025,cargo.refrigerated,no_registry,200-225m,24822.5097,46604.8319,4122.70278,1
2025,cargo.refrigerated,no_registry,25-50m,1573.72586,3465.96204,2013.6975,6
2025,cargo.refrigerated,no_registry,50-75m,1107.18358,4700.09549,1360.97722,5
2025,cargo.refrigerated,other_registry,100-125m,48983.0627,132888.583,31946.3547,4
2025,cargo.refrigerated,other_registry,125-150m,293595.547,782772.477,89130.1339,12
2025,cargo.refrigerated,other_registry,150-175m,307886.835,684642.253,75010.1486,9
2025,cargo.refrigerated,other_registry,200-225m,45216.3732,61347.9343,8735.97778,1
2025,cargo.refrigerated,other_registry,225m+,65435.7631,115545.69,9217.85889,2
2025,cargo.refrigerated,other_registry,50-75m,21398.5894,100684.89,25707.8169,3
2025,cargo.refrigerated,other_registry,75-100m,26622.7383,120474.58,24641.8344,4
2025,cargo.ro_ro,imo,0-25m,34180.8515,120465.829,65143.1569,16
2025,cargo.ro_ro,imo,100-125m,325831.073,1272906.76,323085.831,53
2025,cargo.ro_ro,imo,125-150m,1057486.91,4334295.82,578127.06,78
2025,cargo.ro_ro,imo,150-175m,2656546.37,7953287.68,920501.4,129
2025,cargo.ro_ro,imo,175-200m,3827198.28,12234176.6,1209207.64,151
2025,cargo.ro_ro,imo,200-225m,6217532.53,19442098.2,1727363.37,216
2025,cargo.ro_ro,imo,225m+,1975479.67,5005162.24,478218.886,68
2025,cargo.ro_ro,imo,25-50m,207306.307,947560.47,360035.444,77
2025,cargo.ro_ro,imo,50-75m,738378.186,2732174.49,1164349.62,211
2025,cargo.ro_ro,imo,75-100m,319808.744,921985.64,446681.587,81
2025,cargo.ro_ro,no_registry,0-25m,33223.3934,37786.0098,75153.1964,29
2025,cargo.ro_ro,no_registry,100-125m,284592.179,917099.992,324846.301,88
2025,cargo.ro_ro,no_registry,125-150m,1009628.65,3112101.25,504709.25,103
2025,cargo.ro_ro,no_registry,150-175m,1557144.26,4627459.98,497827.87,97
2025,cargo.ro_ro,no_registry,175-200m,2340084.17,6309799.11,598380.23,103
2025,cargo.ro_ro,no_registry,200-225m,4468240.27,13429503.9,1169378.64,180
2025,cargo.ro_ro,no_registry,225m+,2535180.5,6543217.51,588873.633,98
2025,cargo.ro_ro,no_registry,25-50m,1197370.98,2698201.03,1909177.06,833
2025,cargo.ro_ro,no_registry,50-75m,1554877.56,4015507.49,2381019.41,875
2025,cargo.ro_ro,no_registry,75-100m,601956.666,1757480.35,888218.317,243
2025,cargo.ro_ro,other_registry,0-25m,12741.4389,34363.0755,22261.1836,6
2025,cargo.ro_ro,other_registry,100-125m,186999.811,669100.328,173238.904,28
2025,cargo.ro_ro,other_registry,125-150m,500819.485,1930506.5,268024.401,43
2025,cargo.ro_ro,other_registry,150-175m,1183616.43,3475462.02,371505.355,53
2025,cargo.ro_ro,other_registry,175-200m,2343227.8,7498656,723630.164,91
2025,cargo.ro_ro,other_registry,200-225m,2934725.52,9541449.88,846219.324,105
2025,cargo.ro_ro,other_registry,225m+,968960.281,2616550.12,247312.997,38
2025,cargo.ro_ro,other_registry,25-50m,198063.848,657376.478,318699.357,63
2025,cargo.ro_ro,other_registry,50-75m,382448.759,1346350.02,550154.46,99
2025,cargo.ro_ro,other_registry,75-100m,179321.028,531375.658,250535.749,45
2025,container_reefer,imo,125-150m,355103.218,978136.479,94077.3617,11
2025,container_reefer,imo,150-175m,1185237.91,2939983.08,278810.473,33
2025,container_reefer,imo,175-200m,412673.882,991983.156,86560.9367,10
2025,container_reefer,imo,200-225m,43511.9372,81770.1263,8759.99667,1
2025,container_reefer,other_registry,125-150m,151921.094,465857.568,42904.2117,7
2025,container_reefer,other_registry,150-175m,474013.095,1221216.55,115498.774,14
2025,container_reefer,other_registry,175-200m,128632.947,316526.512,25422.8756,3
2025,dive_vessel,imo,100-125m,110898.639,313783.7,246704.229,33
2025,dive_vessel,imo,125-150m,57795.5257,165809.014,101549.257,12
2025,dive_vessel,imo,25-50m,4898.29538,11087.3805,35923.1725,6
2025,dive_vessel,imo,50-75m,18135.8707,58501.563,81728.8436,11
2025,dive_vessel,imo,75-100m,193358.989,662865.919,709163.342,89
2025,dive_vessel,no_registry,100-125m,82661.1031,263244.135,206556.664,26
2025,dive_vessel,no_registry,125-150m,19626.8662,60879.5263,39146.3717,5
2025,dive_vessel,no_registry,150-175m,11100.0242,27518.5074,26280.6025,3
2025,dive_vessel,no_registry,25-50m,2819.64141,3578.30924,16950.9708,2
2025,dive_vessel,no_registry,50-75m,19233.8072,72722.6214,92674.3947,13
2025,dive_vessel,no_registry,75-100m,151567.511,540957.138,571378.137,76
2025,dive_vessel,other_registry,100-125m,41251.8498,113718.884,95303.3422,12
2025,dive_vessel,other_registry,125-150m,20948.4907,51425.9399,32338.9139,4
2025,dive_vessel,other_registry,150-175m,11238.9495,26257.7148,16977.4939,2
2025,dive_vessel,other_registry,50-75m,21073.8862,78374.3871,82531.9692,10
2025,dive_vessel,other_registry,75-100m,86796.6127,294064.826,306313.71,44
2025,dredge_fishing,imo,0-25m,10061.0747,148949.614,182950.493,80
2025,dredge_fishing,imo,25-50m,66838.0497,240089.054,326754.036,49
2025,dredge_fishing,no_registry,0-25m,4635.9537,34323.0543,92624.1425,43
2025,dredge_fishing,no_registry,25-50m,15452.5046,64992.6538,84589.5708,13
2025,dredge_fishing,other_registry,0-25m,4320.9385,52650.7091,64000.2867,35
2025,dredge_fishing,other_registry,25-50m,65997.1683,248550.254,275575.799,38
2025,dredge_non_fishing,imo,0-25m,1677.86256,30052.2235,42087.6939,10
2025,dredge_non_fishing,imo,100-125m,198452.358,1147837.82,470376.004,69
2025,dredge_non_fishing,imo,125-150m,221284.215,837698.238,301784.929,38
2025,dredge_non_fishing,imo,150-175m,106809.214,322521.309,131018.306,16
2025,dredge_non_fishing,imo,175-200m,33695.5442,103723.289,26688.1228,4
2025,dredge_non_fishing,imo,200-225m,12065.8849,33021.5246,17487.5567,2
2025,dredge_non_fishing,imo,225m+,13716.0949,42868.6197,8738.66611,1
2025,dredge_non_fishing,imo,25-50m,72809.9327,372934.959,495158.12,79
2025,dredge_non_fishing,imo,50-75m,156229.09,780625.516,1044458.95,182
2025,dredge_non_fishing,imo,75-100m,261434.135,1682806.81,1060604.08,148
2025,dredge_non_fishing,no_registry,0-25m,18617.0887,73121.8892,157992.664,38
2025,dredge_non_fishing,no_registry,100-125m,168347.908,845571.815,512656.017,92
2025,dredge_non_fishing,no_registry,125-150m,124093.57,469733.925,188246.841,29
2025,dredge_non_fishing,no_registry,150-175m,26494.6095,82792.5968,44292.5403,10
2025,dredge_non_fishing,no_registry,175-200m,2551.57597,5702.62131,16419.5328,2
2025,dredge_non_fishing,no_registry,25-50m,239295.153,732632.46,1789098.56,347
2025,dredge_non_fishing,no_registry,50-75m,757800.759,2991757.89,5188270.33,1021
2025,dredge_non_fishing,no_registry,75-100m,500720.19,2211574.12,2917681.64,508
2025,dredge_non_fishing,other_registry,0-25m,1423.82126,9617.77129,9552.70556,2
2025,dredge_non_fishing,other_registry,100-125m,105854.388,580307.498,232267.941,31
2025,dredge_non_fishing,other_registry,125-150m,49454.5995,192287.452,71024.7522,9
2025,dredge_non_fishing,other_registry,150-175m,92195.2261,310632.394,77231.5681,9
2025,dredge_non_fishing,other_registry,175-200m,3898.47875,11059.2862,8232.19389,1
2025,dredge_non_fishing,other_registry,225m+,28509.1114,72001.7745,17342.4342,2
2025,dredge_non_fishing,other_registry,25-50m,42805.2571,192962.316,321340.797,50
2025,dredge_non_fishing,other_registry,50-75m,68663.0851,301979.537,452559.003,85
2025,dredge_non_fishing,other_registry,75-100m,122683.967,825857.92,485666.239,72
2025,drifting_longlines,imo,0-25m,418990.916,13570671.5,4794676.41,1818
2025,drifting_longlines,imo,100-125m,5239.08681,31435.9447,6907.42056,2
2025,drifting_longlines,imo,125-150m,2911.54801,362.005688,8760.38056,1
2025,drifting_longlines,imo,150-175m,29172.3192,584133.058,99430.5719,13
